# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr  3 06:03:27 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,st_dist,st_teff,st_mass
2529,Kepler-369,Transit,2,14.87157200,0.094000,,3591.00,0.54
2530,Kepler-37,Transit,4,13.36750000,,66.00,5417.00,0.80
2531,Kepler-37,Transit,4,21.30200000,,66.00,5417.00,0.80
2532,Kepler-37,Transit,4,39.79220000,,66.00,5417.00,0.80
2533,Kepler-37,Transit Timing Variations,4,51.19600000,,66.00,5417.00,0.80
2534,Kepler-370,Transit,2,4.57953000,0.054000,,5852.00,0.94
2535,Kepler-370,Transit,2,19.02293000,0.140000,,5852.00,0.94
2536,Kepler-371,Transit,2,34.76327800,0.200000,,5666.00,0.94
2537,Kepler-371,Transit,2,67.96801500,0.313000,,5666.00,0.94
2538,Kepler-372,Transit,3,6.84969200,0.075000,,6509.00,1.15
2539,Kepler-372,Transit,3,20.05376300,0.154000,,6509.00,1.15
2540,Kepler-372,Transit,3,30.09256800,0.201000,,6509.00,1.15
2541,Kepler-373,Transit,2,5.53530900,0.060000,,5787.00,0.87
2542,Kepler-373,Transit,2,16.72594800,0.126000,,5787.00,0.87
2543,Kepler-374,Transit,3,1.89780600,0.029000,,5977.00,0.84
2544,Kepler-374,Transit,3,3.28280700,0.042000,,5977.00,0.84
2545,Kepler-374,Transit,3,5.02821900,0.056000,,5977.00,0.84
2546,Kepler-375,Transit,2,12.12593400,0.101000,,5826.00,0.89
2547,Kepler-375,Transit,2,19.98632600,0.141000,,5826.00,0.89
2548,Kepler-376,Transit,2,4.92019900,0.057000,,5900.00,1.05
2549,Kepler-376,Transit,2,14.17232700,0.115000,,5900.00,1.05
2550,Kepler-377,Transit,2,12.50952900,0.109000,,5949.00,0.88
2551,Kepler-377,Transit,2,27.01497600,0.182000,,5949.00,0.88
2552,Kepler-378,Transit,2,16.09236100,0.112000,,4661.00,0.96
2553,Kepler-378,Transit,2,28.90600900,0.166000,,4661.00,0.96
2554,Kepler-379,Transit,2,20.09838000,0.152000,,6054.00,1.08
2555,Kepler-379,Transit,2,62.78469700,0.326000,,6054.00,1.08
2556,Kepler-38,Transit,1,105.59900000,0.463200,600.00,5623.00,0.94
2557,Kepler-380,Transit,2,3.93082100,0.050000,,6045.00,1.05
2558,Kepler-380,Transit,2,7.63000400,0.078000,,6045.00,1.05
2559,Kepler-381,Transit,2,5.62902100,0.066000,,6152.00,1.34
2560,Kepler-381,Transit,2,13.39163500,0.117000,,6152.00,1.34
2561,Kepler-382,Transit,2,5.26215500,0.055000,,5600.00,0.80
2562,Kepler-382,Transit,2,12.16270100,0.097000,,5600.00,0.80
2563,Kepler-383,Transit,2,12.90453200,0.095000,,4710.00,0.67
2564,Kepler-383,Transit,2,31.20075100,0.172000,,4710.00,0.67
2565,Kepler-384,Transit,2,22.59705300,0.148000,,5577.00,0.76
2566,Kepler-384,Transit,2,45.34826900,0.236000,,5577.00,0.76
2567,Kepler-385,Transit,2,10.04368600,0.097000,,6326.00,1.09
2568,Kepler-385,Transit,2,15.16316100,0.127000,,6326.00,1.09
2569,Kepler-386,Transit,2,12.31043000,0.096000,,5178.00,0.74
2570,Kepler-386,Transit,2,25.19345800,0.155000,,5178.00,0.74
2571,Kepler-387,Transit,2,6.79163600,0.068000,,5774.00,1.03
2572,Kepler-387,Transit,2,11.83754900,0.098000,,5774.00,1.03
2573,Kepler-388,Transit,2,3.17331500,0.036000,,4498.00,0.59
2574,Kepler-388,Transit,2,13.29700400,0.093000,,4498.00,0.59
2575,Kepler-389,Transit,2,3.24410700,0.041000,,5376.00,0.78
2576,Kepler-389,Transit,2,14.51143000,0.110000,,5376.00,0.78
2577,Kepler-39,Transit,1,21.08721000,0.164000,1200.00,6350.00,1.29
2578,Kepler-390,Transit,2,6.73808800,0.065000,,5166.00,0.67
2579,Kepler-390,Transit,2,13.06002200,0.101000,,5166.00,0.67
2580,Kepler-391,Transit,2,7.41675500,0.082000,,4940.00,1.22
2581,Kepler-391,Transit,2,20.48543500,0.161000,,4940.00,1.22
2582,Kepler-392,Transit,2,5.34185300,0.059000,,5938.00,1.13
2583,Kepler-392,Transit,2,10.42311800,0.093000,,5938.00,1.13
2584,Kepler-393,Transit,2,9.18241700,0.091000,,6189.00,1.32
2585,Kepler-393,Transit,2,14.61361200,0.124000,,6189.00,1.32
2586,Kepler-394,Transit,2,8.00501300,0.083000,,6402.00,1.11
2587,Kepler-394,Transit,2,12.13068600,0.110000,,6402.00,1.11
2588,Kepler-395,Transit,2,7.05434600,0.061000,360.00,4262.00,0.53
2589,Kepler-395,Transit,2,34.98926200,0.177000,360.00,4262.00,0.53
2590,Kepler-396,Transit,2,42.99400000,,,5384.00,0.85
2591,Kepler-396,Transit,2,88.50500000,,,5384.00,0.85
2592,Kepler-397,Transit,2,22.25094900,0.144000,,5307.00,
2593,Kepler-397,Transit,2,135.49852700,0.480000,,5307.00,
2594,Kepler-398,Transit,3,4.08142300,0.044000,,4493.00,
2595,Kepler-398,Transit,3,11.41941200,0.087000,,4493.00,
2596,Kepler-398,Transit,3,6.83437001,,,4493.00,
2597,Kepler-399,Transit,3,14.42528100,0.103000,,5502.00,
2598,Kepler-399,Transit,3,26.67569000,0.155000,,5502.00,
2599,Kepler-399,Transit,3,58.03461600,0.261000,,5502.00,
2600,Kepler-4,Transit,1,3.21346000,0.045600,550.00,5857.00,1.22
2601,Kepler-40,Transit,1,6.87349000,0.080000,2700.00,6510.00,1.48
2602,Kepler-400,Transit,2,9.02438900,0.087000,,5886.00,
2603,Kepler-400,Transit,2,17.34082400,0.134000,,5886.00,
2604,Kepler-401,Transit,3,14.38303500,0.122000,,6117.00,
2605,Kepler-401,Transit,3,47.31821800,0.269000,,6117.00,
2606,Kepler-401,Transit,3,184.25640500,,,6117.00,
2607,Kepler-402,Transit,4,4.02875100,0.051000,,6090.00,
2608,Kepler-402,Transit,4,6.12482100,0.068000,,6090.00,
2609,Kepler-402,Transit,4,8.92109900,0.087000,,6090.00,
2610,Kepler-402,Transit,4,11.24286100,0.102000,,6090.00,
2611,Kepler-403,Transit,3,7.03146200,0.076000,,6090.00,
2612,Kepler-403,Transit,3,54.28074900,0.297000,,6090.00,
2613,Kepler-403,Transit,3,13.61159129,,,6090.00,
2614,Kepler-404,Transit,2,11.82985100,0.102000,,5654.00,
2615,Kepler-404,Transit,2,14.75116600,0.118000,,5654.00,
2616,Kepler-405,Transit,2,10.61383900,0.095000,,5818.00,
2617,Kepler-405,Transit,2,29.72668200,0.188000,,5818.00,
2618,Kepler-406,Transit,2,2.42629000,,,5538.00,1.07
2619,Kepler-406,Transit,2,4.62332000,,,5538.00,1.07
2620,Kepler-407,Transit,2,0.66931000,,,5476.00,1.00
2621,Kepler-407,Radial Velocity,2,3000.00000000,,,5476.00,1.00
2622,Kepler-408,Transit,1,2.46502000,,,6104.00,1.08
2623,Kepler-409,Transit,1,68.95840000,,,5460.00,0.92
2624,Kepler-41,Transit,1,1.85555820,0.031010,770.00,5750.00,1.15
2625,Kepler-410 A,Transit,1,17.83364800,0.122600,132.00,6273.00,1.21
2626,Kepler-411,Transit,2,3.00516000,0.038000,,4974.00,0.83
2627,Kepler-411,Transit,2,7.83442788,,,4974.00,0.83
2628,Kepler-412,Transit,1,1.72086040,0.028970,1056.00,5750.00,1.17
2629,Kepler-413,Transit,1,66.26200000,0.355300,,4700.00,0.82
2630,Kepler-414,Transit Timing Variations,2,4.70000000,,,,0.89
2631,Kepler-414,Transit Timing Variations,2,7.17100000,,,,0.89
2632,Kepler-415,Transit Timing Variations,2,4.17600000,,,,0.67
2633,Kepler-415,Transit Timing Variations,2,8.70800000,,,,0.67
2634,Kepler-416,Transit Timing Variations,2,6.31900000,,,,1.00
2635,Kepler-416,Transit Timing Variations,2,12.20900000,,,,1.00
2636,Kepler-417,Transit Timing Variations,2,12.33100000,,,,0.90
2637,Kepler-417,Transit Timing Variations,2,15.94300000,,,,0.90
2638,Kepler-418,Transit,1,86.67856000,,,5820.00,0.98
2639,Kepler-419,Transit,2,69.75460000,0.370000,,6430.00,1.39
2640,Kepler-419,Transit Timing Variations,2,675.47000000,1.680000,,6430.00,1.39
2641,Kepler-42,Transit,3,1.21376720,0.011600,38.70,3068.00,0.13
2642,Kepler-42,Transit,3,0.45328509,0.006000,38.70,3068.00,0.13
2643,Kepler-42,Transit,3,1.86516900,0.015400,38.70,3068.00,0.13
2644,Kepler-421,Transit,1,704.19840000,1.219000,320.00,5308.00,0.79
2645,Kepler-422,Transit,1,7.89144830,0.082000,,5972.00,1.15
2646,Kepler-423,Transit,1,2.68432850,0.035850,725.00,5560.00,0.85
2647,Kepler-424,Transit,2,3.31186440,0.044000,,5460.00,1.01
2648,Kepler-424,Radial Velocity,2,223.30000000,0.730000,,5460.00,1.01
2649,Kepler-425,Transit,1,3.79701816,0.046400,650.00,5170.00,0.93
2650,Kepler-426,Transit,1,3.21751883,0.041400,880.00,5725.00,0.91
2651,Kepler-427,Transit,1,10.29099400,0.091000,1100.00,5800.00,0.96
2652,Kepler-428,Transit,1,3.52563254,0.043300,720.00,5150.00,0.87
2653,Kepler-43,Transit,1,3.02409490,0.046000,1950.00,6041.00,1.32
2654,Kepler-430,Transit,2,35.96800000,0.224400,,5884.00,1.17
2655,Kepler-430,Transit,2,110.97900000,0.475700,,5884.00,1.17
2656,Kepler-431,Transit,3,6.80300000,0.071900,,6004.00,1.07
2657,Kepler-431,Transit,3,8.70300000,0.084700,,6004.00,1.07
2658,Kepler-431,Transit,3,11.92200000,0.104500,,6004.00,1.07
2659,Kepler-432,Transit,2,52.50112900,0.301000,870.00,4995.00,1.32
2660,Kepler-432,Radial Velocity,2,406.20000000,,870.00,4995.00,1.32
2661,Kepler-433,Transit,1,5.33408384,0.067900,1870.00,6360.00,1.46
2662,Kepler-434,Transit,1,12.87470990,0.114300,1240.00,5977.00,1.20
2663,Kepler-435,Transit,1,8.60015360,0.094800,2070.00,6161.00,1.54
2664,Kepler-436,Transit,2,64.00205000,0.339000,618.00,4651.00,0.73
2665,Kepler-436,Transit,2,16.79713874,,618.00,4651.00,0.73
2666,Kepler-437,Transit,1,66.65062000,0.288000,417.00,4551.00,0.71
2667,Kepler-438,Transit,1,35.23319000,0.166000,145.00,3748.00,0.54
2668,Kepler-439,Transit,1,178.13960000,0.563000,693.00,5431.00,0.88
2669,Kepler-44,Transit,1,3.24672930,0.044600,2250.00,5800.00,1.12
2670,Kepler-440,Transit,1,101.11141000,0.242000,261.00,4134.00,0.57
2671,Kepler-441,Transit,1,207.24820000,0.640000,284.00,4340.00,0.57
2672,Kepler-442,Transit,1,112.30530000,0.409000,342.00,4402.00,0.61
2673,Kepler-443,Transit,1,177.66930000,0.495000,779.00,4723.00,0.74
2674,Kepler-444,Transit,5,3.60010530,0.041780,35.70,5046.00,0.76
2675,Kepler-444,Transit,5,4.54588410,0.048810,35.70,5046.00,0.76
2676,Kepler-444,Transit,5,6.18939200,0.060000,35.70,5046.00,0.76
2677,Kepler-444,Transit,5,7.74349300,0.069600,35.70,5046.00,0.76
2678,Kepler-444,Transit,5,9.74048600,0.081100,35.70,5046.00,0.76
2679,Kepler-445,Transit,3,2.98415100,,90.00,3157.00,0.18
2680,Kepler-445,Transit,3,4.87122900,,90.00,3157.00,0.18
2681,Kepler-445,Transit,3,8.15275000,,90.00,3157.00,0.18
2682,Kepler-446,Transit,3,1.56540900,,120.00,3359.00,0.22
2683,Kepler-446,Transit,3,3.03617900,,120.00,3359.00,0.22
2684,Kepler-446,Transit,3,5.14892100,,120.00,3359.00,0.22
2685,Kepler-447,Transit,1,7.79430132,0.076900,,5493.00,1.00
2686,Kepler-449,Transit,2,12.58242000,,,,0.97
2687,Kepler-449,Transit,2,33.67270000,,,,0.97
2688,Kepler-45,Transit,1,2.45523900,0.030000,333.00,3820.00,0.59
